ano_calendario,conteudo_codigo,conteudo_descricao,valor_total,total,acum,gera_credito
2024,10.01.00004,ORDENADOS,57824.15,0.0002617283729159099,98.54219378239517,N
2024,10.01.00015,Material para Prestação de Serviço Odontologico,57817.3,0.0002616973678885212,98.54245547976306,S
2024,10.01.00017,Serviços de Terceiros - Protético,57814.61,0.0002616851921916343,98.54271716495525,S
2023,10.01.00026,Consultoria,57813,0.00026167790487862763,98.54297884286012,N
2024,10.01.00019,Material odontológico ,57811.74,0.00026167220176410066,98.54324051506188,S
2023,10.01.00016,Despesa de propaganda,57808.98,0.00026165970922751783,98.5435021747711,N
2023,10.01.00012,Material de uso clinico no Consultorio,57808.76,0.0002616587134456163,98.54376383348455,S
2024,10.01.00018,Material aplicado ,57804.72,0.00026164042726887907,98.54402547391182,S
2024,10.01.00018,CRC Digital,57800,0.0002616190632208098,98.54428709297504,N
2023,10.01.00029,Aluguel maquinas e equipamentos,57797.45,0.00026160752120331474,98.54454870049625,S
2024,10.01.00022,Serviços de Apoio Administrativo,57795.53,0.0002615988307430832,98.544810299327,N
2023,10.01.00015,Manutencao / Materiais de Consumo Odontologico,57795.1,0.00026159688444209384,98.54507189621144,S
2023,10.01.00008,Encargos/Juros e Multas,57794.5,0.0002615941686732715,98.54533349038012,N
2024,10.01.00024,IRRF S/SALARIO,57788.94,0.00026156900254885096,98.54559505938266,N
2024,10.01.00017,Material para uso e consumo,57787.35,0.0002615618057614717,98.54585662118842,S
2023,10.01.00022,Assessoria Contábil,57786.51,0.0002615580036851204,98.5461181791921,N
2024,10.01.00017,Salários e Ordenados ,57785.02,0.00026155125952587817,98.54637973045163,N
2023,10.01.00019,Prestação de serviços de terceiros não empregados,57782.88,0.0002615415732837451,98.54664127202491,S
2023,10.01.00016,Prestador de serviços,57777.79,0.00026151853451156877,98.54690279055943,N
2023,10.01.00016,Material de Consultório ,57774.24,0.0002615024662127031,98.54716429302565,S
2024,10.01.00016,REMUNERACAO PAGA A TERCEIROS SEM VINCULO EMPREGATICIO,57773,0.00026149685362380354,98.54742578987927,S
2024,10.01.00015,SERVIÇOS DE PROTESE,57771,0.00026148780106106234,98.54768727768032,N
2023,10.01.00025,RATEIO C,57769.5,0.0002614810116390064,98.54794875869196,N
2024,10.01.00032,Rescisões,57763.4,0.0002614534013226458,98.54821021209328,N
2023,10.01.00011,SALÁRIO,57763.07,0.00026145190764979343,98.54847166400093,N
2024,10.01.00015,Materiais aplicados em próteses:,57761.39,0.00026144430349709085,98.54873310830442,S
2023,10.01.00012,"Material de escritório, odontológico e protético",57761.2,0.0002614434435036304,98.54899455174792,S
2024,10.02.00002,pagamentos a terceiros sem vinculo MK/SEPROPER,57758.7,0.00026143212780020393,98.54925598387572,S
2023,10.01.00021,Assessoria Jurídica,57756.8,0.0002614235278655998,98.54951740740358,N
2023,10.01.00017,Material Consumo Odontológico ,57756.37,0.00026142158156461045,98.54977882898515,S
2023,10.01.00017,Material de consultorio,57755.99,0.0002614198615776896,98.55004024884673,S
2024,10.01.00021,Despesas de uso e consumo,57753.69,0.00026140945113053727,98.55030165829785,N
2024,10.01.00016,Material de Implantes & Componentes,57748.09,0.00026138410395486184,98.5505630424018,S
2023,10.01.00016,Farpen,57746.71,0.0002613778576865704,98.55082442025949,N
2023,10.01.00019,MATERIAL DENTÁRIO,57744.72,0.00026136885038664293,98.55108578910988,S
2024,10.01.00016,Taxa Fundesp,57738.68,0.0002613415116471645,98.55134713062152,N
2023,10.01.00010,Custo Material Aplicado,57738.28,0.0002613397011346162,98.55160847032266,S
2024,10.01.00015,"Remuneração paga a Terceiros, sem vínculo empregatício",57735.56,0.0002613273896492882,98.55186979771231,S
2023,10.01.00015,Insumos do escritório,57735.44,0.0002613268464955238,98.55213112455881,S
2023,10.01.00016,MATERIAL CONSULTORIO ,57733.59,0.0002613184728749881,98.55239244303169,S
2023,10.01.00006,Material de Expediente e Medicamentos,57731.35,0.00026130833400471795,98.5526537513657,S
2023,10.01.00016,Material para trabalho Odontológico - Dentais,57721.19,0.0002612623469859927,98.55291501371268,S
2023,10.01.00015,Medicação uso ambulatorial,57720.89,0.0002612609891015815,98.55317627470178,N
2024,10.01.00020,Manutenção de Softwares,57716.77,0.00026124234082233456,98.55343751704261,S
2024,10.01.00019,Despesas marketing e propaganda,57716.45,0.000261240892412296,98.55369875793502,N
2024,10.01.00012,Materiais odontologicos consultorio,57714.43,0.0002612317493239274,98.55395998968434,S
2024,10.01.00039,Locação de sistemas,57713.37,0.00026122695146567457,98.55422121663581,N
2023,10.01.00016,Rateio na Produção Médica - Unimed,57705.72,0.00026119232541318944,98.55448240896122,S
2023,10.01.00019,Locação de maquinas ,57700.5,0.0002611686982244349,98.55474357765945,N
2024,10.01.00018,Despesa com consultório,57700,0.0002611664350837496,98.55500474409453,N
2023,10.01.00012,Serviços de Protéticos,57700,0.0002611664350837496,98.55526591052961,N
2023,10.01.00015,Materiais de consumo Odontológico,57699.98,0.0002611663445581222,98.55552707687417,S
2024,10.01.00016,Uniformes,57696.53,0.0002611507288873936,98.55578822760306,N
2024,10.01.00012,Fornecedores ,57695.7,0.000261146972073856,98.55604937457514,N
2023,10.01.00018,Material de procedimento ,57690.94,0.0002611254269745319,98.55631050000211,S
2023,10.02.00001,DespPessoal_Remuneração de Funcionários,57689.61,0.00026111940702030904,98.55657161940913,N
2024,10.01.00012,Material de escritório/odontológico,57680.95,0.00026108020942363963,98.55683269961855,S
2024,10.01.00017,DENTISTA PRESTADOR DE SERVIÇO,57674.99,0.0002610532327866708,98.55709375285134,N
2024,10.01.00015,Material para uso na prestação dos serviços,57672.64,0.0002610425960254499,98.55735479544737,S
2023,10.01.00016,Materiais necessários às atividades,57671.27,0.00026103639501997216,98.55761583184238,S
2023,10.01.00018,Fundo de Ressarcimento do Registro Civil,57664.99,0.0002610079699729648,98.55787683981235,N
2024,10.01.00003,Despesas Diversas,57664.83,0.00026100724576794555,98.55813784705812,N
2023,10.01.00015,Material de Consumo (Dentais e Outros Fornecedores),57662.3,0.0002609957942760779,98.5583988428524,S
2023,10.01.00013,HONORARIOS,57661.54,0.00026099235430223624,98.5586598352067,N
2024,10.01.00031,BENEFICIOS AO FUNCIONARIO,57660.07,0.0002609857006686214,98.55892082090736,N
2024,10.01.00001,Material Aplicado,57656.48,0.00026096945131850096,98.55918179035868,S
2024,10.01.00016,Despesas com protético,57654,0.00026095822614070186,98.55944274858481,N
2023,10.01.00015,Material de Consultório Odontológico,57652.41,0.00026095102935332266,98.55970369961416,S
2024,10.01.00016,"Material médico/Odontológico, cirúrgico e medicamentos",57639.85,0.0002608941792593079,98.55996459379342,S
2024,10.01.00018,Serviços Informática / Softwares e Tec. Informação,57639.15,0.0002608910108623484,98.56022548480429,N
2023,10.01.00013,"Remuneração paga a terceiros, com vínculo empregatício, (Salário, INSS e FGTS)",57638.4,0.0002608876161513205,98.56048637242044,N
2024,10.01.00018,PPRA - Programa de Prevenção de Risco Ambiental,57637.64,0.0002608841761774788,98.56074725659661,N
2024,10.01.00016,DESPESA COM SERVIÇOS PROTETICOS,57636.38,0.00026087847306295185,98.56100813506967,N
2023,10.01.00018,Serviços Prestados por Pessoas Jurídicas,57635.32,0.000260873675204699,98.56126900874487,N
2023,10.01.00005,"Material de consumo (Dental, Farmácia: medicações de uso no consultório, Implantes, soro)",57631.59,0.0002608567921751867,98.56152986553705,S
2024,10.01.00015,Insumos aplicados nos serviços,57619.17,0.00026080057576056384,98.56179066611281,S
2023,10.01.00015,Material aplicado na prestação de serviços.,57615.51,0.0002607840095707474,98.56205145012238,S
2024,10.01.00015,Material para Prestação de Serviço ,57610.4,0.00026076088027294364,98.56231221100265,S
2023,10.01.00019,Locação de aparelhos médicos e estéticos,57600,0.00026071380694668936,98.5625729248096,N
2023,10.01.00013,Despesas de Custeio Necessárias à Percepção da Receita,57598.42,0.0002607066554221238,98.56283363146503,N
2023,10.01.00012,Material de consumo Consultório Odontológico,57597.98,0.0002607046638583208,98.56309433612888,S
2024,10.01.00015,insumos,57594.02,0.00026068673978409313,98.56335502286866,S
2024,10.01.00016,Despesas médicas,57578.6,0.00026061694452535845,98.5636156398132,N
2024,10.02.00002,Material Odontologico,57578.18,0.00026061504348718283,98.56387625485668,S
2023,10.01.00016,Material de consumo/ Dental ,57571.91,0.00026058666370298915,98.56413684152038,S
2024,10.01.00015,Material de Uso do Consultório,57571.89,0.00026058657317736174,98.56439742809356,S
2024,10.01.00002,Laboratório,57563.76,0.00026054977450981875,98.56465797786807,N
2023,10.01.00016,Material de Custeio,57561.84,0.00026054108404958715,98.56491851895211,S
2023,10.01.00025,Pessoa Fisica,57550,0.00026048749287815924,98.56517900644499,N
2024,10.01.00015,Especialização,57549.64,0.0002604858634168658,98.56543949230841,N
2023,10.01.00020,Cursos e eventos,57542.21,0.0002604522331462823,98.56569994454156,N
2023,10.01.00012,"Material de escritório, Material Consultório, Laboratório de Prótese",57535.52,0.0002604219523239129,98.56596036649388,S
2023,10.01.00015,Cursos de atualização,57526.42,0.0002603807631634405,98.56622074725705,N
2023,10.02.00001,Despesas com Informatica,57516.8,0.00026033722033665525,98.56648108447739,N
2023,10.01.00017,Sistema operacional da clínica ,57515.77,0.0002603325582668435,98.56674141703566,N
2023,10.01.00015,Manutenção e Reparos,57513.59,0.0002603226909734556,98.56700173972663,S
2023,10.01.00015,Supermercado/Alimentação,57512.83,0.00026031925099961396,98.56726205897763,N
2024,10.01.00015,Despesas necessárias ao desempenho da atividade registral,57512.43,0.00026031744048706575,98.56752237641813,N
2023,10.01.00029,Manutenção e Reparo,57510,0.00026030644162333515,98.56778268285974,S
2023,10.01.00006,Material para revenda,57506.2,0.00026028924175412684,98.5680429721015,S
2023,10.01.00015,"Rateio despesas consultório - funcionárias, condomínio, energia",57500,0.0002602611788096291,98.5683032332803,N
2024,10.01.00029,Serviços Advocatícios,57499.94,0.0002602609072327469,98.56856349418754,N
2024,10.01.00015,Marketing e propaganda ,57498.5,0.00026025438938757326,98.56882374857693,N
2024,10.01.00015,Materiais e Serviços odontológicos,57493.58,0.00026023212008322987,98.56908398069702,S
2024,10.01.00015,Material Odontológico - Nota,57489.79,0.0002602149654768353,98.5693441956625,S
2023,10.01.00017,Serviços de Protese Dentária,57488.59,0.00026020953393919057,98.56960440519643,N
2024,10.01.00016,Material de Uso Odontológico,57487.3,0.0002602036950362225,98.56986460889146,S
2023,10.01.00016,Material direto,57480.05,0.00026017087949628564,98.57012477977096,S
2023,10.01.00012,Material/ Serviços de Consultório Odontólogico,57479.98,0.0002601705626565897,98.57038495033362,S
2024,10.01.00048,Locação de Servidor,57475.41,0.00026014987755072603,98.57064510021117,N
2024,10.01.00022,Prestação de serviços realizados por terceiros,57475,0.0002601480217753641,98.57090524823295,S
2024,10.01.00015,Dental - Materiais Odontológicos,57474.24,0.00026014458180152245,98.57116539281475,S
2023,10.01.00021,Materiais aplicados na prestação de serviços,57467.13,0.0002601123999409774,98.57142550521469,S
2023,10.01.00015,SERVIÇOS E PROFISSIONAIS CONTRATADOS,57466.35,0.00026010886944150837,98.57168561408413,N
2023,10.01.00015,Material em Dental,57461.46,0.00026008673592560613,98.57194570082005,S
2024,10.01.00017,Despesas com Laboratórios Protéticos,57461.04,0.00026008483488743046,98.57220578565494,N
2023,10.01.00013,"SALÁRIOS E ENCARGOS- Folha de Pagamento Mensal, 13º SALÁRIO",57460.43,0.00026008207385579444,98.5724658677288,N
2023,10.01.00016,todas as despesas ,57452.42,0.0002600458183420159,98.57272591354713,N
2024,10.01.00015,DESP COM MATERIAL ODONTOLOGICO,57452.09,0.00026004432466916354,98.5729859578718,S
2024,10.01.00016,Material de expediente e consumo,57451.45,0.00026004142784908637,98.57324599929964,S
2024,10.01.00013,Remuneração paga a terceiros sem vínculo empregatício,57444.22,0.00026000870283477697,98.57350600800248,S
2024,10.02.00001,Materiais odontológicos,57443.62,0.0002600059870659546,98.57376601398956,S
2023,10.01.00005,Prestação de serviço de histotecnologia,57442.29,0.0002599999671117317,98.57402601395667,N
2024,10.01.00021,Serviços Prestados ,57432.06,0.0002599536632533104,98.57428596761993,N
2024,10.01.00016,Honorários profissionais,57431.51,0.0002599511737985566,98.57454591879373,N
2023,10.01.00003,dental,57427.54,0.0002599332044615153,98.57480585199819,N
2024,10.01.00022,Taxas diversas,57423.7,0.00025991582354105213,98.57506576782173,N
2024,10.01.00028,Despesas Bancárias,57422.93,0.0002599123383043968,98.57532568016003,N
2024,10.01.00015,Material utilizado serviços odontológicos,57422.61,0.0002599108898943582,98.57558559104993,S
2023,10.01.00016,IMPOSTOS E TAXAS DIVERSAS,57421.62,0.00025990640887580134,98.5758454974588,N
2023,10.01.00020,Materiais de Consumo,57420.93,0.0002599032857416556,98.57610540074454,S
2023,10.01.00017,Pagamento para Pessoa Jurídica,57419.61,0.0002598973110502464,98.57636529805559,N
2024,10.01.00006,Escritorio/Contabilidade pagos a terceiros,57419.3,0.00025989590790302154,98.5766251939635,S
2023,10.01.00008,Material Aplicado em Serviços Odontológico,57418.59,0.0002598926942432484,98.57688508665774,S
2023,10.01.00017,Serviço de Próteses ,57415,0.00025987644489312796,98.57714496310263,N
2023,10.02.00019,Auxilio alimentação,57413.69,0.0002598705154645325,98.57740483361809,S
2023,10.01.00017,Despesas de Custeio da Atividade,57409.93,0.000259853496646579,98.57766468711473,N
2023,10.01.00018,Sistema de automação cartorária,57406.53,0.00025983810728991895,98.57792452522202,N
2024,10.01.00015,Pagamento à terceiros,57405.63,0.00025983403363668536,98.57818435925566,S
2024,10.01.00018,Serviços prestados por pessoa jurídica,57403.07,0.00025982244635637666,98.57844418170201,N
2023,10.01.00027,Serviços de Marketing,57400,0.0002598085506725689,98.57870399025268,N
2024,11.01.00019,Selos,57397.72,0.0002597982307510439,98.57896378848343,N
2023,10.01.00017,Remuneração paga a terceiros,57395.33,0.00025978741293856825,98.57922357589638,S
2024,10.01.00015,Despesas consumíveis na prestação de serviço,57394.85,0.0002597852403235103,98.5794833611367,N
2023,10.01.00015,Material de Consumo Consultório ,57389.43,0.0002597607078784817,98.57974312184457,S
2024,10.01.00006,Materiais odontológicos,57389.24,0.00025975984788502123,98.58000288169245,S
2023,10.01.00016,Cursos e Aperfeiçoamentos,57379.91,0.0002597176176798335,98.58026259931013,N
2023,10.01.00017,Vacinas e medicamentos,57368.94,0.000259667964373198,98.5805222672745,N
2023,10.01.00016,Despesa com internet,57366.58,0.0002596572823491634,98.58078192455685,N
2024,10.01.00024,Material de uso e consumo ,57366.27,0.0002596558792019385,98.58104158043605,S
2024,10.01.00018,Manutenção de Sistema Eletrônico/Informática,57363.99,0.0002596455592804135,98.58130122599533,S
2024,10.01.00015,HONORÁRIOS CONTÁBEIS,57353.7,0.00025959898384511,98.58156082497918,N
2024,10.01.00055,SERVIÇOS TERCEIRIZADOS: VIGILÂNCIA,57351.01,0.0002595868081482231,98.58182041178732,N
2024,10.01.00028,"Marketing, Propaganga e outros",57350,0.0002595822366040388,98.58207999402393,N
2024,10.01.00020,Serviços prestados,57346.01,0.0002595641767413701,98.58233955820067,N
2023,10.01.00029,Cursos e Treinamentos,57342.39,0.0002595477916028085,98.58259910599227,N
2023,10.01.00016,Congresso/Curso/Palestra/Seminário/Simpósio,57338.86,0.00025953181382957027,98.5828586378061,N
2024,10.01.00017,Honorarios,57323.9,0.0002594641006602661,98.58311810190676,N
2023,10.02.00001,Material de consumo,57322.55,0.0002594579901804158,98.58337755989695,S
2023,10.01.00015,Materiais de uso em procedimentos médicos,57319.24,0.00025944300818907907,98.58363700290514,S
2024,10.01.00016,Serviços de Próteses-PF,57315,0.0002594238167560677,98.58389642672189,N
2024,10.01.00003,PE,57313.19,0.000259415624186787,98.58415584234608,N
2023,10.01.00003,Aluguel e condominio do escritorio/ consultorio ,57302.13,0.00025936556351482807,98.58441520790959,S
2023,10.01.00020,Materia Cirurgico,57300,0.0002593559225355087,98.58467456383212,S
2024,10.01.00016,Serviço Terceiros Ortodônticos,57298.8,0.00025935049099786394,98.58493391432312,S
2023,10.01.00017,Rateio de Perdas,57294.36,0.00025933039430857846,98.58519324471743,N
2023,10.01.00016,Material de uso no tratamento e frete,57294.21,0.0002593297153663729,98.5854525744328,S
2023,10.01.00036,VERBAS RESCISORIAS,57293.47,0.00025932636591815867,98.58571190079871,N
2023,10.01.00005,Salários e Ordenados,57292.93,0.0002593239217262185,98.58597122472044,N
2023,10.01.00016,Dentais,57288.76,0.00025930504713290314,98.58623052976758,N
