codigo_ncm,nome_ncm,codigo_produto,descricao_produto
52081300,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso não superior a 200 g/m2, crus, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52081900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso não superior a 200 g/m2, crus",13002,Tecidos
52082100,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, branqueados, em ponto de tafetá, com peso não superior a 100 g/m2",13002,Tecidos
52082200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, branqueados, em ponto de tafetá, com peso superior a 100 g/m2",13002,Tecidos
52082300,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso não superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52082900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso não superior a 200 g/m2, branqueados",13002,Tecidos
52083100,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, tintos, em ponto de tafetá, com peso não superior a 100 g/m2",13002,Tecidos
52083200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, tintos, em ponto de tafetá, com peso superior a 100 g/m2",13002,Tecidos
52083300,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, tintos, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52083900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso não superior a 200 g/m2, tintos",13002,Tecidos
52084100,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, de fios de diversas cores, em ponto de tafetá, com peso não superior a 100 g/m2",13002,Tecidos
52084200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, de fios de diversas cores, em ponto de tafetá, com peso superior a 100 g/m2",13002,Tecidos
52084300,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, de fios de diversas cores, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52084900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso não superior a 200 g/m2, de fios de diversas cores",13002,Tecidos
52085100,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, estampados, em ponto de tafetá, com peso não superior a 100 g/m2",13002,Tecidos
52085200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, estampados, em ponto de tafetá, com peso superior a 100 g/m2",13002,Tecidos
52085900,"Outros tecidos de algodão >=85%, estampado, peso <= 200g/m2",13002,Tecidos
52085910,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, estampados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52085990,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso não superior a 200 g/m2, estampados",13002,Tecidos
52091100,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, crus, em ponto de tafetá",13002,Tecidos
52091200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, crus, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52091900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, crus",13002,Tecidos
52092100,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto de tafetá",13002,Tecidos
52092200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52092900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados",13002,Tecidos
52093100,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, tintos, em ponto de tafetá",13002,Tecidos
52093200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52093900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, tintos",13002,Tecidos
52094100,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, de fios de diversas cores, em ponto de tafetá",13002,Tecidos
52094210,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, denominados Denim, com fios tintos em indigo blue segundo Color Index 73.000",13002,Tecidos
52094290,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, denominados Denim",13002,Tecidos
52094300,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, de fios de diversas cores, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52094900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, de fios de diversas cores",13002,Tecidos
52095100,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, estampados, em ponto de tafetá",13002,Tecidos
52095200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, estampados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52095900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, estampados",13002,Tecidos
52101100,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso não superior a 200 g/m2, crus, em ponto de tafetá",13002,Tecidos
52101910,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, peso < 200 g/m2, crus, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52101990,"Outros tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso não superior a 200 g/m2, crus",13002,Tecidos
52102100,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso não superior a 200 g/m2, branqueados, em ponto de tafetá",13002,Tecidos
52102910,"Tecidos de algodão que contenham menos de 85 %,em peso,de algodão,combinados, principal ou unicamente, com fibras sintéticas ou artificiais, peso < 200 g/m2, branqueados,em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52102990,"Outros tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso não superior a 200 g/m2, branqueados",13002,Tecidos
52103100,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso não superior a 200 g/m2, tintos, em ponto de tafetá",13002,Tecidos
52103200,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, peso < 200 g/m2, tintos, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52103900,"Outros tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso não superior a 200 g/m2, tintos",13002,Tecidos
52104100,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso não superior a 200 g/m2, de fios de diversas cores, em ponto de tafetá",13002,Tecidos
52104910,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas/artificiais, p < 200 g/m2, de fios de diversas cores, em ponto sarjado, incluindo o diagonal, cuja relação de textura < 4",13002,Tecidos
52104990,"Outros tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso não superior a 200 g/m2, de fios de diversas cores",13002,Tecidos
52105100,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso não superior a 200 g/m2, estampados, em ponto de tafetá",13002,Tecidos
52105910,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados,principal ou unicamente, com fibras sintéticas ou artificiais, peso < 200 g/m2, estampados,em ponto sarjado,incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52105990,"Outros tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso não superior a 200 g/m2, estampados",13002,Tecidos
52111100,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2, crus, em ponto de tafetá",13002,Tecidos
52111200,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, peso > 200 g/m2, crus, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",13002,Tecidos
52111900,"Outros tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2, crus",13002,Tecidos
52112010,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2, branqueados, em ponto de tafetá",13002,Tecidos
